mainshock_id,mainshock_time,snapshot_hours,mainshock_magnitude,mainshock_depth,zona_sesar,jam_sejak_mainshock,count_susulan_1jam,count_susulan_6jam,count_susulan_24jam,max_mag_susulan_6jam,max_mag_susulan_24jam,omori_rate_est,label_susulan_besar_24jam
us7000nwmn,2024-12-06 17:15:00+00:00,72,5.5,32.854,3,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nwuw,2024-12-07 09:41:25+00:00,1,5.1,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nwuw,2024-12-07 09:41:25+00:00,3,5.1,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000nwuw,2024-12-07 09:41:25+00:00,6,5.1,10.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000nwuw,2024-12-07 09:41:25+00:00,12,5.1,10.0,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000nwuw,2024-12-07 09:41:25+00:00,24,5.1,10.0,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000nwuw,2024-12-07 09:41:25+00:00,48,5.1,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000nwuw,2024-12-07 09:41:25+00:00,72,5.1,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nwza,2024-12-08 02:44:29+00:00,1,5.0,36.878,1,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000nwza,2024-12-08 02:44:29+00:00,3,5.0,36.878,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000nwza,2024-12-08 02:44:29+00:00,6,5.0,36.878,1,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us7000nwza,2024-12-08 02:44:29+00:00,12,5.0,36.878,1,12.0,0,0,0,0.0,0.0,16.666666666666668,1
us7000nwza,2024-12-08 02:44:29+00:00,24,5.0,36.878,1,24.0,0,1,1,4.3,4.3,9.09090909090909,0
us7000nwza,2024-12-08 02:44:29+00:00,48,5.0,36.878,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000nwza,2024-12-08 02:44:29+00:00,72,5.0,36.878,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nx9a,2024-12-09 08:21:04+00:00,1,5.1,35.0,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nx9a,2024-12-09 08:21:04+00:00,3,5.1,35.0,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000nx9a,2024-12-09 08:21:04+00:00,6,5.1,35.0,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000nx9a,2024-12-09 08:21:04+00:00,12,5.1,35.0,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000nx9a,2024-12-09 08:21:04+00:00,24,5.1,35.0,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000nx9a,2024-12-09 08:21:04+00:00,48,5.1,35.0,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000nx9a,2024-12-09 08:21:04+00:00,72,5.1,35.0,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nxth,2024-12-11 10:23:35+00:00,1,5.1,68.478,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nxth,2024-12-11 10:23:35+00:00,3,5.1,68.478,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000nxth,2024-12-11 10:23:35+00:00,6,5.1,68.478,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000nxth,2024-12-11 10:23:35+00:00,12,5.1,68.478,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000nxth,2024-12-11 10:23:35+00:00,24,5.1,68.478,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000nxth,2024-12-11 10:23:35+00:00,48,5.1,68.478,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000nxth,2024-12-11 10:23:35+00:00,72,5.1,68.478,2,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nz6g,2024-12-16 03:50:05+00:00,1,5.1,57.78,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nz6g,2024-12-16 03:50:05+00:00,3,5.1,57.78,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000nz6g,2024-12-16 03:50:05+00:00,6,5.1,57.78,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000nz6g,2024-12-16 03:50:05+00:00,12,5.1,57.78,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000nz6g,2024-12-16 03:50:05+00:00,24,5.1,57.78,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000nz6g,2024-12-16 03:50:05+00:00,48,5.1,57.78,2,48.0,0,0,0,0.0,0.0,4.761904761904762,1
us7000nz6g,2024-12-16 03:50:05+00:00,72,5.1,57.78,2,72.0,0,1,1,4.6,4.6,3.225806451612903,0
us7000nz8f,2024-12-16 10:14:44+00:00,1,5.5,24.808,1,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000nz8f,2024-12-16 10:14:44+00:00,3,5.5,24.808,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000nz8f,2024-12-16 10:14:44+00:00,6,5.5,24.808,1,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us7000nz8f,2024-12-16 10:14:44+00:00,12,5.5,24.808,1,12.0,0,0,0,0.0,0.0,16.666666666666668,1
us7000nz8f,2024-12-16 10:14:44+00:00,24,5.5,24.808,1,24.0,0,1,1,4.3,4.3,9.09090909090909,0
us7000nz8f,2024-12-16 10:14:44+00:00,48,5.5,24.808,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000nz8f,2024-12-16 10:14:44+00:00,72,5.5,24.808,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000nzih,2024-12-17 11:05:37+00:00,1,5.0,138.792,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nzih,2024-12-17 11:05:37+00:00,3,5.0,138.792,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000nzih,2024-12-17 11:05:37+00:00,6,5.0,138.792,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000nzih,2024-12-17 11:05:37+00:00,12,5.0,138.792,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000nzih,2024-12-17 11:05:37+00:00,24,5.0,138.792,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000nzih,2024-12-17 11:05:37+00:00,48,5.0,138.792,4,48.0,0,0,0,0.0,0.0,4.761904761904762,1
us7000nzih,2024-12-17 11:05:37+00:00,72,5.0,138.792,4,72.0,0,0,2,0.0,4.8,3.225806451612903,1
us7000nzn6,2024-12-17 21:41:09+00:00,1,5.2,128.765,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000nzn6,2024-12-17 21:41:09+00:00,3,5.2,128.765,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000nzn6,2024-12-17 21:41:09+00:00,6,5.2,128.765,1,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us7000nzn6,2024-12-17 21:41:09+00:00,12,5.2,128.765,1,12.0,0,0,0,0.0,0.0,16.666666666666668,1
us7000nzn6,2024-12-17 21:41:09+00:00,24,5.2,128.765,1,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us7000nzn6,2024-12-17 21:41:09+00:00,48,5.2,128.765,1,48.0,0,0,3,0.0,4.6,4.761904761904762,0
us7000nzn6,2024-12-17 21:41:09+00:00,72,5.2,128.765,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000p0fh,2024-12-20 18:22:39+00:00,1,5.0,54.956,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000p0fh,2024-12-20 18:22:39+00:00,3,5.0,54.956,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000p0fh,2024-12-20 18:22:39+00:00,6,5.0,54.956,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000p0fh,2024-12-20 18:22:39+00:00,12,5.0,54.956,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000p0fh,2024-12-20 18:22:39+00:00,24,5.0,54.956,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000p0fh,2024-12-20 18:22:39+00:00,48,5.0,54.956,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000p0fh,2024-12-20 18:22:39+00:00,72,5.0,54.956,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000p0ge,2024-12-20 19:26:14+00:00,1,5.0,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000p0ge,2024-12-20 19:26:14+00:00,3,5.0,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000p0ge,2024-12-20 19:26:14+00:00,6,5.0,10.0,1,6.0,0,2,2,4.5,4.5,28.571428571428573,1
us7000p0ge,2024-12-20 19:26:14+00:00,12,5.0,10.0,1,12.0,0,0,2,0.0,4.5,16.666666666666668,1
us7000p0ge,2024-12-20 19:26:14+00:00,24,5.0,10.0,1,24.0,0,0,3,0.0,4.5,9.09090909090909,0
us7000p0ge,2024-12-20 19:26:14+00:00,48,5.0,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000p0ge,2024-12-20 19:26:14+00:00,72,5.0,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000ph0e,2025-01-02 05:32:23+00:00,1,5.1,56.271,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000ph0e,2025-01-02 05:32:23+00:00,3,5.1,56.271,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000ph0e,2025-01-02 05:32:23+00:00,6,5.1,56.271,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000ph0e,2025-01-02 05:32:23+00:00,12,5.1,56.271,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000ph0e,2025-01-02 05:32:23+00:00,24,5.1,56.271,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000ph0e,2025-01-02 05:32:23+00:00,48,5.1,56.271,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000ph0e,2025-01-02 05:32:23+00:00,72,5.1,56.271,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000pifl,2025-01-07 17:52:21+00:00,1,5.0,10.0,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000pifl,2025-01-07 17:52:21+00:00,3,5.0,10.0,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000pifl,2025-01-07 17:52:21+00:00,6,5.0,10.0,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000pifl,2025-01-07 17:52:21+00:00,12,5.0,10.0,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000pifl,2025-01-07 17:52:21+00:00,24,5.0,10.0,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000pifl,2025-01-07 17:52:21+00:00,48,5.0,10.0,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000pifl,2025-01-07 17:52:21+00:00,72,5.0,10.0,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000pjnv,2025-01-13 11:41:09+00:00,1,5.0,37.472,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000pjnv,2025-01-13 11:41:09+00:00,3,5.0,37.472,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000pjnv,2025-01-13 11:41:09+00:00,6,5.0,37.472,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000pjnv,2025-01-13 11:41:09+00:00,12,5.0,37.472,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000pjnv,2025-01-13 11:41:09+00:00,24,5.0,37.472,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000pjnv,2025-01-13 11:41:09+00:00,48,5.0,37.472,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000pjnv,2025-01-13 11:41:09+00:00,72,5.0,37.472,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000pjp8,2025-01-13 12:54:37+00:00,1,5.0,51.782,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000pjp8,2025-01-13 12:54:37+00:00,3,5.0,51.782,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000pjp8,2025-01-13 12:54:37+00:00,6,5.0,51.782,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000pjp8,2025-01-13 12:54:37+00:00,12,5.0,51.782,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000pjp8,2025-01-13 12:54:37+00:00,24,5.0,51.782,4,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000pjp8,2025-01-13 12:54:37+00:00,48,5.0,51.782,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000pjp8,2025-01-13 12:54:37+00:00,72,5.0,51.782,4,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us6000pkwy,2025-01-18 08:37:46+00:00,1,5.1,57.508,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000pkwy,2025-01-18 08:37:46+00:00,3,5.1,57.508,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us6000pkwy,2025-01-18 08:37:46+00:00,6,5.1,57.508,1,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us6000pkwy,2025-01-18 08:37:46+00:00,12,5.1,57.508,1,12.0,0,0,0,0.0,0.0,16.666666666666668,1
us6000pkwy,2025-01-18 08:37:46+00:00,24,5.1,57.508,1,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us6000pkwy,2025-01-18 08:37:46+00:00,48,5.1,57.508,1,48.0,0,0,1,0.0,4.5,4.761904761904762,0
us6000pkwy,2025-01-18 08:37:46+00:00,72,5.1,57.508,1,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us6000pmsr,2025-01-28 14:53:34+00:00,1,5.4,99.753,3,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us6000pmsr,2025-01-28 14:53:34+00:00,3,5.4,99.753,3,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us6000pmsr,2025-01-28 14:53:34+00:00,6,5.4,99.753,3,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us6000pmsr,2025-01-28 14:53:34+00:00,12,5.4,99.753,3,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us6000pmsr,2025-01-28 14:53:34+00:00,24,5.4,99.753,3,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us6000pmsr,2025-01-28 14:53:34+00:00,48,5.4,99.753,3,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us6000pmsr,2025-01-28 14:53:34+00:00,72,5.4,99.753,3,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000p9qm,2025-01-29 00:50:41+00:00,1,5.0,10.08,3,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000p9qm,2025-01-29 00:50:41+00:00,3,5.0,10.08,3,3.0,0,1,1,4.4,4.4,44.44444444444444,1
us7000p9qm,2025-01-29 00:50:41+00:00,6,5.0,10.08,3,6.0,0,2,2,4.7,4.7,28.571428571428573,0
us7000p9qm,2025-01-29 00:50:41+00:00,12,5.0,10.08,3,12.0,0,0,2,0.0,4.7,16.666666666666668,0
us7000p9qm,2025-01-29 00:50:41+00:00,24,5.0,10.08,3,24.0,0,0,2,0.0,4.7,9.09090909090909,0
us7000p9qm,2025-01-29 00:50:41+00:00,48,5.0,10.08,3,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000p9qm,2025-01-29 00:50:41+00:00,72,5.0,10.08,3,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000p9yk,2025-01-30 02:18:23+00:00,1,5.1,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000p9yk,2025-01-30 02:18:23+00:00,3,5.1,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000p9yk,2025-01-30 02:18:23+00:00,6,5.1,10.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000p9yk,2025-01-30 02:18:23+00:00,12,5.1,10.0,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000p9yk,2025-01-30 02:18:23+00:00,24,5.1,10.0,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000p9yk,2025-01-30 02:18:23+00:00,48,5.1,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000p9yk,2025-01-30 02:18:23+00:00,72,5.1,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pa9d,2025-01-31 11:03:41+00:00,1,5.7,53.0,2,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pa9d,2025-01-31 11:03:41+00:00,3,5.7,53.0,2,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pa9d,2025-01-31 11:03:41+00:00,6,5.7,53.0,2,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pa9d,2025-01-31 11:03:41+00:00,12,5.7,53.0,2,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pa9d,2025-01-31 11:03:41+00:00,24,5.7,53.0,2,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pa9d,2025-01-31 11:03:41+00:00,48,5.7,53.0,2,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pa9d,2025-01-31 11:03:41+00:00,72,5.7,53.0,2,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000paiv,2025-02-01 00:40:16+00:00,1,5.0,71.742,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000paiv,2025-02-01 00:40:16+00:00,3,5.0,71.742,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000paiv,2025-02-01 00:40:16+00:00,6,5.0,71.742,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000paiv,2025-02-01 00:40:16+00:00,12,5.0,71.742,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000paiv,2025-02-01 00:40:16+00:00,24,5.0,71.742,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000paiv,2025-02-01 00:40:16+00:00,48,5.0,71.742,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000paiv,2025-02-01 00:40:16+00:00,72,5.0,71.742,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000parr,2025-02-02 07:37:21+00:00,1,5.1,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000parr,2025-02-02 07:37:21+00:00,3,5.1,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000parr,2025-02-02 07:37:21+00:00,6,5.1,10.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000parr,2025-02-02 07:37:21+00:00,12,5.1,10.0,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000parr,2025-02-02 07:37:21+00:00,24,5.1,10.0,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000parr,2025-02-02 07:37:21+00:00,48,5.1,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000parr,2025-02-02 07:37:21+00:00,72,5.1,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pb3j,2025-02-03 21:35:51+00:00,1,5.9,103.0,4,1.0,1,1,1,4.2,4.2,70.58823529411765,0
us7000pb3j,2025-02-03 21:35:51+00:00,3,5.9,103.0,4,3.0,0,1,1,4.2,4.2,44.44444444444444,0
us7000pb3j,2025-02-03 21:35:51+00:00,6,5.9,103.0,4,6.0,0,1,1,4.2,4.2,28.571428571428573,0
us7000pb3j,2025-02-03 21:35:51+00:00,12,5.9,103.0,4,12.0,0,0,1,0.0,4.2,16.666666666666668,0
us7000pb3j,2025-02-03 21:35:51+00:00,24,5.9,103.0,4,24.0,0,0,1,0.0,4.2,9.09090909090909,0
us7000pb3j,2025-02-03 21:35:51+00:00,48,5.9,103.0,4,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pb3j,2025-02-03 21:35:51+00:00,72,5.9,103.0,4,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000pbdp,2025-02-05 03:12:30+00:00,1,5.5,99.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pbdp,2025-02-05 03:12:30+00:00,3,5.5,99.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pbdp,2025-02-05 03:12:30+00:00,6,5.5,99.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pbdp,2025-02-05 03:12:30+00:00,12,5.5,99.0,1,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pbdp,2025-02-05 03:12:30+00:00,24,5.5,99.0,1,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pbdp,2025-02-05 03:12:30+00:00,48,5.5,99.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pbdp,2025-02-05 03:12:30+00:00,72,5.5,99.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pbt5,2025-02-06 13:16:27+00:00,1,5.2,56.008,4,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pbt5,2025-02-06 13:16:27+00:00,3,5.2,56.008,4,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pbt5,2025-02-06 13:16:27+00:00,6,5.2,56.008,4,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pbt5,2025-02-06 13:16:27+00:00,12,5.2,56.008,4,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pbt5,2025-02-06 13:16:27+00:00,24,5.2,56.008,4,24.0,0,0,0,0.0,0.0,9.09090909090909,1
us7000pbt5,2025-02-06 13:16:27+00:00,48,5.2,56.008,4,48.0,0,1,1,4.4,4.4,4.761904761904762,1
us7000pbt5,2025-02-06 13:16:27+00:00,72,5.2,56.008,4,72.0,0,0,1,0.0,4.6,3.225806451612903,0
us7000pc0e,2025-02-07 04:31:58+00:00,1,5.8,21.0,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pc0e,2025-02-07 04:31:58+00:00,3,5.8,21.0,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pc0e,2025-02-07 04:31:58+00:00,6,5.8,21.0,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pc0e,2025-02-07 04:31:58+00:00,12,5.8,21.0,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pc0e,2025-02-07 04:31:58+00:00,24,5.8,21.0,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pc0e,2025-02-07 04:31:58+00:00,48,5.8,21.0,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pc0e,2025-02-07 04:31:58+00:00,72,5.8,21.0,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pc9d,2025-02-08 05:00:35+00:00,1,5.1,40.225,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pc9d,2025-02-08 05:00:35+00:00,3,5.1,40.225,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pc9d,2025-02-08 05:00:35+00:00,6,5.1,40.225,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pc9d,2025-02-08 05:00:35+00:00,12,5.1,40.225,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pc9d,2025-02-08 05:00:35+00:00,24,5.1,40.225,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pc9d,2025-02-08 05:00:35+00:00,48,5.1,40.225,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pc9d,2025-02-08 05:00:35+00:00,72,5.1,40.225,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pcn8,2025-02-10 15:15:06+00:00,1,5.1,83.827,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pcn8,2025-02-10 15:15:06+00:00,3,5.1,83.827,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pcn8,2025-02-10 15:15:06+00:00,6,5.1,83.827,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pcn8,2025-02-10 15:15:06+00:00,12,5.1,83.827,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pcn8,2025-02-10 15:15:06+00:00,24,5.1,83.827,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pcn8,2025-02-10 15:15:06+00:00,48,5.1,83.827,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pcn8,2025-02-10 15:15:06+00:00,72,5.1,83.827,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pdh2,2025-02-13 18:16:21+00:00,1,5.0,10.0,1,1.0,0,0,0,0.0,0.0,70.58823529411765,1
us7000pdh2,2025-02-13 18:16:21+00:00,3,5.0,10.0,1,3.0,0,0,0,0.0,0.0,44.44444444444444,1
us7000pdh2,2025-02-13 18:16:21+00:00,6,5.0,10.0,1,6.0,0,0,0,0.0,0.0,28.571428571428573,1
us7000pdh2,2025-02-13 18:16:21+00:00,12,5.0,10.0,1,12.0,0,1,1,5.0,5.0,16.666666666666668,0
us7000pdh2,2025-02-13 18:16:21+00:00,24,5.0,10.0,1,24.0,0,0,1,0.0,5.0,9.09090909090909,0
us7000pdh2,2025-02-13 18:16:21+00:00,48,5.0,10.0,1,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pdh2,2025-02-13 18:16:21+00:00,72,5.0,10.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,1
us7000pdl8,2025-02-14 12:28:33+00:00,1,5.1,48.79,0,1.0,0,0,0,0.0,0.0,70.58823529411765,0
us7000pdl8,2025-02-14 12:28:33+00:00,3,5.1,48.79,0,3.0,0,0,0,0.0,0.0,44.44444444444444,0
us7000pdl8,2025-02-14 12:28:33+00:00,6,5.1,48.79,0,6.0,0,0,0,0.0,0.0,28.571428571428573,0
us7000pdl8,2025-02-14 12:28:33+00:00,12,5.1,48.79,0,12.0,0,0,0,0.0,0.0,16.666666666666668,0
us7000pdl8,2025-02-14 12:28:33+00:00,24,5.1,48.79,0,24.0,0,0,0,0.0,0.0,9.09090909090909,0
us7000pdl8,2025-02-14 12:28:33+00:00,48,5.1,48.79,0,48.0,0,0,0,0.0,0.0,4.761904761904762,0
us7000pdl8,2025-02-14 12:28:33+00:00,72,5.1,48.79,0,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pemi,2025-02-18 23:39:10+00:00,1,5.7,13.0,1,1.0,1,1,1,4.3,4.3,70.58823529411765,1
us7000pemi,2025-02-18 23:39:10+00:00,3,5.7,13.0,1,3.0,0,1,1,4.3,4.3,44.44444444444444,1
us7000pemi,2025-02-18 23:39:10+00:00,6,5.7,13.0,1,6.0,0,2,2,4.8,4.8,28.571428571428573,1
us7000pemi,2025-02-18 23:39:10+00:00,12,5.7,13.0,1,12.0,0,0,2,0.0,4.8,16.666666666666668,1
us7000pemi,2025-02-18 23:39:10+00:00,24,5.7,13.0,1,24.0,0,1,3,4.5,4.8,9.09090909090909,1
us7000pemi,2025-02-18 23:39:10+00:00,48,5.7,13.0,1,48.0,0,0,2,0.0,5.0,4.761904761904762,0
us7000pemi,2025-02-18 23:39:10+00:00,72,5.7,13.0,1,72.0,0,0,0,0.0,0.0,3.225806451612903,0
us7000pfjr,2025-02-23 04:27:13+00:00,1,5.1,10.0,0,1.0,1,1,1,5.0,5.0,70.58823529411765,0
us7000pfjr,2025-02-23 04:27:13+00:00,3,5.1,10.0,0,3.0,0,1,1,5.0,5.0,44.44444444444444,0
us7000pfjr,2025-02-23 04:27:13+00:00,6,5.1,10.0,0,6.0,0,1,1,5.0,5.0,28.571428571428573,0
